file_id,user_id,stored_name,original_name,db_file_path,exists,candidate_count,top_candidate,candidate_paths
360,77,4650bf56fdd3021d6af2ea1cb7953a31.mp4,Manual_115.mp4,/opt/Mimir/storage/uploads/uploads/2025/09/4650bf56fdd3021d6af2ea1cb7953a31.mp4,0,0,,
361,72,08f784bd39599b2ac441c0670aa2b6c2.jpg,Presupuesto_9630.jpg,/opt/Mimir/storage/uploads/uploads/2025/10/08f784bd39599b2ac441c0670aa2b6c2.jpg,0,0,,
362,79,72a5d1a465fbcde7f7478f4066063417.docx,Memoria_9057.docx,/opt/Mimir/storage/uploads/uploads/2025/10/72a5d1a465fbcde7f7478f4066063417.docx,0,0,,
363,84,b49505d05ee6cee4c06c2f7a2dc2013c.pdf,Tutorial_6071.pdf,/opt/Mimir/storage/uploads/uploads/2025/09/b49505d05ee6cee4c06c2f7a2dc2013c.pdf,0,0,,
364,84,14cc1a08bbd708da7265576d225c7c13.pdf,Documento_7226.pdf,/opt/Mimir/storage/uploads/uploads/2025/09/14cc1a08bbd708da7265576d225c7c13.pdf,0,0,,
365,75,ead5aa27a22ae15e79242c2bfdb6ccfc.txt,Manual_5673.txt,/opt/Mimir/storage/uploads/uploads/2025/10/ead5aa27a22ae15e79242c2bfdb6ccfc.txt,0,0,,
366,73,92db4239579f290a9602660ffe10601e.pdf,Copia_9538.pdf,/opt/Mimir/storage/uploads/uploads/2025/12/92db4239579f290a9602660ffe10601e.pdf,0,0,,
367,77,4c4e18b33b889fe55e25234b73f7eef8.mp4,Copia_9314.mp4,/opt/Mimir/storage/uploads/uploads/2025/10/4c4e18b33b889fe55e25234b73f7eef8.mp4,0,0,,
368,80,5fa481a0af5de294d128efaa58ba1703.mp4,Proyecto_725.mp4,/opt/Mimir/storage/uploads/uploads/2025/11/5fa481a0af5de294d128efaa58ba1703.mp4,0,0,,
369,79,d7dec0468c0aa1224c9ff1032c9e788d.jpg,Presentación_4762.jpg,/opt/Mimir/storage/uploads/uploads/2025/10/d7dec0468c0aa1224c9ff1032c9e788d.jpg,0,0,,
370,78,1a37d2ff590e26154e1423accdd6c501.mp4,Backup_336.mp4,/opt/Mimir/storage/uploads/uploads/2025/10/1a37d2ff590e26154e1423accdd6c501.mp4,0,0,,
371,89,711d09f8045125d3e90e84e2fa918d00.jpg,Audio_4885.jpg,/opt/Mimir/storage/uploads/uploads/2025/12/711d09f8045125d3e90e84e2fa918d00.jpg,0,0,,
372,82,50b0de7fc458008b378ab33f59fe2e66.xlsx,Foto_3621.xlsx,/opt/Mimir/storage/uploads/uploads/2025/11/50b0de7fc458008b378ab33f59fe2e66.xlsx,0,0,,
373,77,07264c414b9756e8d4d42170c771def5.mp4,Proyecto_1939.mp4,/opt/Mimir/storage/uploads/uploads/2025/10/07264c414b9756e8d4d42170c771def5.mp4,0,0,,
374,80,4b1a17e8403158e6e5a0050c29734938.mp4,Grabación_5474.mp4,/opt/Mimir/storage/uploads/uploads/2025/10/4b1a17e8403158e6e5a0050c29734938.mp4,0,0,,
375,76,0f619511ade7b29ab4c0694763c206aa.xlsx,Plan_1230.xlsx,/opt/Mimir/storage/uploads/uploads/2025/10/0f619511ade7b29ab4c0694763c206aa.xlsx,0,0,,
376,88,b069f048f71f34fc7958144cc6b396dd.mp4,Copia_6918.mp4,/opt/Mimir/storage/uploads/uploads/2025/10/b069f048f71f34fc7958144cc6b396dd.mp4,0,0,,
377,86,292e8441abf70e44d5db4aa1b46a31d5.mp4,Foto_9260.mp4,/opt/Mimir/storage/uploads/uploads/2025/11/292e8441abf70e44d5db4aa1b46a31d5.mp4,0,0,,
378,84,b4a8323daadb00b672ca935eb72a6a65.png,Presentación_3152.png,/opt/Mimir/storage/uploads/uploads/2025/11/b4a8323daadb00b672ca935eb72a6a65.png,0,0,,
379,75,05557975f2a776c02a2592237103b177.zip,Análisis_7274.zip,/opt/Mimir/storage/uploads/uploads/2025/10/05557975f2a776c02a2592237103b177.zip,0,0,,
381,82,f9f1c711fd15622a514125c64bc1971f.pdf,Copia_5115.pdf,/opt/Mimir/storage/uploads/uploads/2025/11/f9f1c711fd15622a514125c64bc1971f.pdf,0,0,,
382,83,b71ed1d5d6c038c5dd2fdc3be166a6d5.docx,Propuesta_8962.docx,/opt/Mimir/storage/uploads/uploads/2025/11/b71ed1d5d6c038c5dd2fdc3be166a6d5.docx,0,0,,
383,81,ff5122c37787217ad93ab38c2c0a1af8.zip,Manual_7148.zip,/opt/Mimir/storage/uploads/uploads/2025/09/ff5122c37787217ad93ab38c2c0a1af8.zip,0,0,,
384,77,3ff971dc3d50920f7cae7a1ef959cb19.xlsx,Memoria_9229.xlsx,/opt/Mimir/storage/uploads/uploads/2025/11/3ff971dc3d50920f7cae7a1ef959cb19.xlsx,0,0,,
385,88,ce34e19a6c3dd0d28db36e4ffd0ff7a0.docx,Audio_7671.docx,/opt/Mimir/storage/uploads/uploads/2025/10/ce34e19a6c3dd0d28db36e4ffd0ff7a0.docx,0,0,,
386,78,629b5a92e331e665653d37c525b25d9c.xlsx,Captura_5686.xlsx,/opt/Mimir/storage/uploads/uploads/2025/09/629b5a92e331e665653d37c525b25d9c.xlsx,0,0,,
387,76,5f065d599ac9082ab740844aec68a132.xlsx,Manual_4317.xlsx,/opt/Mimir/storage/uploads/uploads/2025/11/5f065d599ac9082ab740844aec68a132.xlsx,0,0,,
388,90,7c738bce29afb02b35ff48e796bdb22f.jpg,Contrato_2423.jpg,/opt/Mimir/storage/uploads/uploads/2025/10/7c738bce29afb02b35ff48e796bdb22f.jpg,0,0,,
389,83,4c5285c1518767cbfb5d02bd1dad7a6a.mp4,Informe_4109.mp4,/opt/Mimir/storage/uploads/uploads/2025/11/4c5285c1518767cbfb5d02bd1dad7a6a.mp4,0,0,,
390,86,a97b9f468c81494739331c96acc20e8e.png,Memoria_8813.png,/opt/Mimir/storage/uploads/uploads/2025/10/a97b9f468c81494739331c96acc20e8e.png,0,0,,
391,78,c6a85a856164708d29ee880e7b5a329f.zip,Foto_5629.zip,/opt/Mimir/storage/uploads/uploads/2025/10/c6a85a856164708d29ee880e7b5a329f.zip,0,0,,
392,88,43759cbd8d0cbfcd9c3f279f332a4970.jpg,Manual_4554.jpg,/opt/Mimir/storage/uploads/uploads/2025/10/43759cbd8d0cbfcd9c3f279f332a4970.jpg,0,0,,
393,81,2e304b8e7f74ae82d437658965d399b1.txt,Proyecto_9698.txt,/opt/Mimir/storage/uploads/uploads/2025/09/2e304b8e7f74ae82d437658965d399b1.txt,0,0,,
394,75,5120cc62e94589ba265221c3ad95f0fe.jpg,Memoria_6895.jpg,/opt/Mimir/storage/uploads/uploads/2025/11/5120cc62e94589ba265221c3ad95f0fe.jpg,0,0,,
395,77,0103ea89395e878ca65dfc06b1bb84af.txt,Grabación_8407.txt,/opt/Mimir/storage/uploads/uploads/2025/09/0103ea89395e878ca65dfc06b1bb84af.txt,0,0,,
396,83,7b96b1dc6bb9556778d8e510880680e5.png,Memoria_6627.png,/opt/Mimir/storage/uploads/uploads/2025/09/7b96b1dc6bb9556778d8e510880680e5.png,0,0,,
397,82,c6f945188f44a538d317b6486508d56f.jpg,Contrato_3954.jpg,/opt/Mimir/storage/uploads/uploads/2025/11/c6f945188f44a538d317b6486508d56f.jpg,0,0,,
398,87,684d643af939ca76a40764a0844b1ecb.txt,Audio_8699.txt,/opt/Mimir/storage/uploads/uploads/2025/10/684d643af939ca76a40764a0844b1ecb.txt,0,0,,
399,85,d8af0f0c173bdd1eaa25e361dc5d5b68.xlsx,Memoria_359.xlsx,/opt/Mimir/storage/uploads/uploads/2025/09/d8af0f0c173bdd1eaa25e361dc5d5b68.xlsx,0,0,,
400,85,19caa82a2da4c4b9c2ed2cd4030eda75.jpg,Backup_9597.jpg,/opt/Mimir/storage/uploads/uploads/2025/11/19caa82a2da4c4b9c2ed2cd4030eda75.jpg,0,0,,
401,73,9776010608761dcf8c459d083470cf7d.xlsx,Copia_3884.xlsx,/opt/Mimir/storage/uploads/uploads/2025/09/9776010608761dcf8c459d083470cf7d.xlsx,0,0,,
402,85,dbc5b2a7b6b7943d4ffc10bf02d4612f.zip,Tutorial_8701.zip,/opt/Mimir/storage/uploads/uploads/2025/11/dbc5b2a7b6b7943d4ffc10bf02d4612f.zip,0,0,,
403,78,d158541b5b5af162c8a5942a29ad3026.txt,Grabación_2672.txt,/opt/Mimir/storage/uploads/uploads/2025/09/d158541b5b5af162c8a5942a29ad3026.txt,0,0,,
404,90,a8f953af0895a27d9a0f6db1d82fff0e.pdf,Manual_9804.pdf,/opt/Mimir/storage/uploads/uploads/2025/10/a8f953af0895a27d9a0f6db1d82fff0e.pdf,0,0,,
405,73,5f35f659c98cfedfeaad507f244b9e2d.txt,Proyecto_6699.txt,/opt/Mimir/storage/uploads/uploads/2025/11/5f35f659c98cfedfeaad507f244b9e2d.txt,0,0,,
406,94,f29f4f37f38d2c26172ff62503f9c6ef.mp4,Audio_2920.mp4,/opt/Mimir/storage/uploads/uploads/2025/09/f29f4f37f38d2c26172ff62503f9c6ef.mp4,0,0,,
407,83,9001e8df6e77b6b0acf51209467bc4d6.mp4,Proyecto_2408.mp4,/opt/Mimir/storage/uploads/uploads/2025/09/9001e8df6e77b6b0acf51209467bc4d6.mp4,0,0,,
408,83,0f3102f70bb48a112835cbd6d020a798.xlsx,Informe_7759.xlsx,/opt/Mimir/storage/uploads/uploads/2025/10/0f3102f70bb48a112835cbd6d020a798.xlsx,0,0,,
409,76,5bf859f1d3b89b3645f63c79fc570a28.txt,Contrato_1533.txt,/opt/Mimir/storage/uploads/uploads/2025/11/5bf859f1d3b89b3645f63c79fc570a28.txt,0,0,,
410,75,0f5c0e4d4b5b78f36609eb1c5b42080e.mp4,Presentación_2384.mp4,/opt/Mimir/storage/uploads/uploads/2025/09/0f5c0e4d4b5b78f36609eb1c5b42080e.mp4,0,0,,
411,77,aafdcb0a8b5db63c0a8e964f22b1eec9.xlsx,Imagen_8767.xlsx,/opt/Mimir/storage/uploads/uploads/2025/11/aafdcb0a8b5db63c0a8e964f22b1eec9.xlsx,0,0,,
412,86,e4515574071cb86dff5d6d90a8f32498.zip,Memoria_5049.zip,/opt/Mimir/storage/uploads/uploads/2025/10/e4515574071cb86dff5d6d90a8f32498.zip,0,0,,
413,90,42eb7f7177ba15bbdb75f9f38d8df50e.txt,Grabación_8128.txt,/opt/Mimir/storage/uploads/uploads/2025/10/42eb7f7177ba15bbdb75f9f38d8df50e.txt,0,0,,
414,74,0531a1c5fee1e4649eb2d57be4c17f40.docx,Tutorial_1863.docx,/opt/Mimir/storage/uploads/uploads/2025/10/0531a1c5fee1e4649eb2d57be4c17f40.docx,0,0,,
415,86,aa0c99759cfceacdd1c36a1161e126e2.pdf,Imagen_7024.pdf,/opt/Mimir/storage/uploads/uploads/2025/10/aa0c99759cfceacdd1c36a1161e126e2.pdf,0,0,,
416,79,b5405e483015d93083c1f005ff85011f.jpg,Captura_36.jpg,/opt/Mimir/storage/uploads/uploads/2025/12/b5405e483015d93083c1f005ff85011f.jpg,0,0,,
417,83,3f06f069956d59766cf905e06777f4da.zip,Plan_9105.zip,/opt/Mimir/storage/uploads/uploads/2025/10/3f06f069956d59766cf905e06777f4da.zip,0,0,,
418,87,f04485ae34a5dd9da9496863d4106129.pdf,Foto_595.pdf,/opt/Mimir/storage/uploads/uploads/2025/09/f04485ae34a5dd9da9496863d4106129.pdf,0,0,,
419,76,aec21e22ada416fec0a3aae37975f0be.txt,Factura_8071.txt,/opt/Mimir/storage/uploads/uploads/2025/10/aec21e22ada416fec0a3aae37975f0be.txt,0,0,,
420,82,0ec1a795f129cde3652d17af2f0c2d77.png,Foto_3171.png,/opt/Mimir/storage/uploads/uploads/2025/11/0ec1a795f129cde3652d17af2f0c2d77.png,0,0,,
421,72,c7cc298c7c63113d1cec3e63b573853a.mp4,Video_9437.mp4,/opt/Mimir/storage/uploads/uploads/2025/10/c7cc298c7c63113d1cec3e63b573853a.mp4,0,0,,
422,90,830242c139918ac74216f4509b41d659.mp4,Manual_9945.mp4,/opt/Mimir/storage/uploads/uploads/2025/10/830242c139918ac74216f4509b41d659.mp4,0,0,,
423,74,a2e3d762144a9b211a95310e53901289.docx,Contrato_405.docx,/opt/Mimir/storage/uploads/uploads/2025/11/a2e3d762144a9b211a95310e53901289.docx,0,0,,
424,73,3b6018f6ca34526b782ddb7a6594d744.xlsx,Guía_8814.xlsx,/opt/Mimir/storage/uploads/uploads/2025/11/3b6018f6ca34526b782ddb7a6594d744.xlsx,0,0,,
425,80,e0b23378749c0a77d65d0922a474f8d5.pdf,Reporte_3171.pdf,/opt/Mimir/storage/uploads/uploads/2025/10/e0b23378749c0a77d65d0922a474f8d5.pdf,0,0,,
426,88,939683b26f5f0aedb549e7161de11208.docx,Grabación_3640.docx,/opt/Mimir/storage/uploads/uploads/2025/10/939683b26f5f0aedb549e7161de11208.docx,0,0,,
428,78,98df754ac7dd2f32fe9e3a4e9735dd3b.xlsx,Captura_5531.xlsx,/opt/Mimir/storage/uploads/uploads/2025/11/98df754ac7dd2f32fe9e3a4e9735dd3b.xlsx,0,0,,
429,72,a888becdc9bd82a21267dfe8ed73acad.mp4,Proyecto_107.mp4,/opt/Mimir/storage/uploads/uploads/2025/10/a888becdc9bd82a21267dfe8ed73acad.mp4,0,0,,
430,84,20f26ad99322a0f22209c819670cb265.xlsx,Presupuesto_4298.xlsx,/opt/Mimir/storage/uploads/uploads/2025/10/20f26ad99322a0f22209c819670cb265.xlsx,0,0,,
431,79,a67f9cfc1af207758e5b567754009eb6.docx,Copia_1983.docx,/opt/Mimir/storage/uploads/uploads/2025/10/a67f9cfc1af207758e5b567754009eb6.docx,0,0,,
440,72,2c92d5092bb2167b6a8587d456f136b0.mp3,Acta_20230102_195.mp3,/opt/Mimir/storage/uploads/uploads/2023/01/2c92d5092bb2167b6a8587d456f136b0.mp3,0,0,,
441,72,d377a259f87f9c9d11bd054105b2da39.mp3,Propuesta_20221216_464.mp3,/opt/Mimir/storage/uploads/uploads/2022/12/d377a259f87f9c9d11bd054105b2da39.mp3,0,0,,
442,72,6d1ca9344f862aacebbabc4ea4fa1d0d.mp3,Certificado_20221214_964.mp3,/opt/Mimir/storage/uploads/uploads/2022/12/6d1ca9344f862aacebbabc4ea4fa1d0d.mp3,0,0,,
443,72,199e3663d7f6d2a201967e09401d34a1.mp4,Factura_20221215_670.mp4,/opt/Mimir/storage/uploads/uploads/2022/12/199e3663d7f6d2a201967e09401d34a1.mp4,0,0,,
444,72,67d5696d0fc8f2f3ace6d2cc3e0baaa8.xlsx,Tutorial_20221211_181.xlsx,/opt/Mimir/storage/uploads/uploads/2022/12/67d5696d0fc8f2f3ace6d2cc3e0baaa8.xlsx,0,0,,
445,72,9c21b81547a19b45118f2543e66bd0df.docx,Certificado_20221209_277.docx,/opt/Mimir/storage/uploads/uploads/2022/12/9c21b81547a19b45118f2543e66bd0df.docx,0,0,,
446,72,ba2ad66ab4c66cd327e36d72e1ca6eb9.pptx,Análisis_20221224_152.pptx,/opt/Mimir/storage/uploads/uploads/2022/12/ba2ad66ab4c66cd327e36d72e1ca6eb9.pptx,0,0,,
447,72,b5742bcb1f4400dc0763a556d01860a7.png,Proyecto_20221212_478.png,/opt/Mimir/storage/uploads/uploads/2022/12/b5742bcb1f4400dc0763a556d01860a7.png,0,0,,
448,72,7734e160496934f67e00098983fad9a0.zip,Propuesta_20230108_639.zip,/opt/Mimir/storage/uploads/uploads/2023/01/7734e160496934f67e00098983fad9a0.zip,0,0,,
449,72,79630cb11af5c1ec916001a18e490ff4.png,Grabación_20221214_427.png,/opt/Mimir/storage/uploads/uploads/2022/12/79630cb11af5c1ec916001a18e490ff4.png,0,0,,
450,72,7d4c585bcd1475d2626bc3f5d64b27c2.mp4,Audio_20221211_700.mp4,/opt/Mimir/storage/uploads/uploads/2022/12/7d4c585bcd1475d2626bc3f5d64b27c2.mp4,0,0,,
